customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0280-XJGEX,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.13,4894.11,Yes
5129-JLPIS,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.64,2655.36,No
3655-SNQYZ,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.06,7608.9,No
8191-XWSZG,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.2,1285.2,No
9959-WOFKT,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.02,7304.34,No
4190-MFLUW,Female,0,Yes,Yes,9,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),56.66,509.94,Yes
4183-MYFRB,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.37,1793.03,No
8779-QRDMV,Male,1,No,No,0,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,44.54,0.0,Yes
1680-VDCWW,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.68,271.48,No
1066-JKSGK,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.45,0.0,Yes
3638-WEABW,Female,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),60.73,3279.42,No
6322-HRPFA,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),60.93,2924.64,No
6865-JZNKO,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.3,1574.1,No
6467-CHFZW,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.39,4505.16,Yes
8665-UTDHZ,Male,0,Yes,Yes,0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,33.13,0.0,Yes
5248-YGIJN,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.21,6379.07,No
8773-HHUOZ,Female,0,No,Yes,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.45,1047.2,Yes
3841-NFECX,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),101.1,7077.0,No
4929-XIHVW,Male,1,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.63,0.0,No
6827-IEAUQ,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,68.09,1497.98,No
7310-EGVHZ,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.38,0.0,No
3413-BMNZE,Male,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.41,0.0,No
6234-RAAPL,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),103.04,7315.84,No
6047-YHPVI,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.74,290.96,Yes
6572-ADKRS,Female,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.53,3137.73,No
5380-WJKOV,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.48,3393.88,Yes
8168-UQWWF,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.08,714.56,Yes
8865-TNMNX,Male,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,51.91,363.37,No
9489-DEDVP,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),74.77,5159.13,No
9867-JCZSP,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.16,253.92,Yes
4671-VJLCL,Female,0,No,No,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),85.77,5146.2,No
4080-IIARD,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.77,646.16,No
3714-NTNFO,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.06,4226.88,Yes
5948-UJZLF,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.47,0.0,No
7760-OYPDY,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.41,0.0,Yes
7639-LIAYI,Male,0,No,No,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.56,4228.0,No
2954-PIBKO,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),65.67,4334.22,No
8012-SOUDQ,Female,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.49,3529.11,No
9420-LOJKX,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.76,1017.6,Yes
6575-SUVOI,Female,1,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.33,1711.92,Yes
7495-OOKFY,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.37,576.59,No
4667-QONEA,Female,1,Yes,Yes,57,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),79.2,4514.4,No
1658-BYGOY,Male,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.34,1637.78,Yes
8769-KKTPH,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.56,6317.16,Yes
5067-XJQFU,Male,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.82,6746.84,No
3957-SQXML,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.47,944.57,No
5954-BDFSG,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.02,7660.38,No
0434-CSFON,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.09,4880.14,No
1215-FIGMP,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.11,5231.05,No
0526-SXDJP,Male,0,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),47.32,3359.72,No
0557-ASKVU,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),55.12,716.56,No
5698-BQJOH,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.58,788.64,Yes
5122-CYFXA,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.7,0.0,No
8627-ZYGSZ,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,81.65,3429.3,No
3410-YOQBQ,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,80.87,2345.23,No
3170-NMYVV,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.99,1007.52,No
7410-OIEDU,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,81.69,653.52,No
2273-QCKXA,Male,0,No,No,0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,52.35,0.0,No
0731-EBJQB,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.86,1097.28,No
1891-QRQSA,Male,1,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.82,7180.84,No
8028-PNXHQ,Male,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.28,1727.52,No
5630-AHZIL,Female,0,No,Yes,0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.76,0.0,No
2673-CXQEU,Female,1,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.84,5874.52,No
6416-JNVRK,Female,0,No,No,44,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),61.6,2710.4,No
5590-ZSKRV,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,59.95,299.75,No
0191-ZHSKZ,Male,1,No,No,29,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.34,2213.86,No
3887-PBQAO,Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.88,1128.96,Yes
5919-TMRGD,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.06,0.0,Yes
8108-UXRQN,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.94,467.46,Yes
9191-MYQKX,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.48,305.92,Yes
9919-YLNNG,Female,0,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.46,4073.94,No
0318-ZOPWS,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.88,1006.48,No
4445-ZJNMU,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.35,626.1,No
4808-YNLEU,Female,0,Yes,No,31,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),65.57,2032.67,No
1862-QRWPE,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.2,911.6,No
2796-NNUFI,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.75,1158.75,No
3016-KSVCP,Male,0,Yes,No,27,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,36.99,998.73,No
4767-HZZHQ,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.55,2113.75,No
2424-WVHPL,Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,79.41,0.0,No
7233-PAHHL,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,87.36,5503.68,No
6067-NGCEU,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.42,6985.2,No
9848-JQJTX,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.11,7462.81,No
8637-XJIVR,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.96,912.56,Yes
9803-FTJCG,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),68.88,4546.08,No
0278-YXOOG,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.99,53.98,Yes
3212-KXOCR,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.91,1220.59,No
4598-XLKNJ,Female,1,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.15,2326.45,Yes
6380-ARCEH,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.09,0.0,No
3679-XASPY,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.78,0.0,No
7123-WQUHX,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),99.0,3465.0,No
5386-THSLQ,Female,1,Yes,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.78,3105.7,No
3192-NQECA,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.39,7285.74,Yes
6180-YBIQI,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,29.09,87.27,No
6728-DKUCO,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,108.07,7564.9,No
9750-BOOHV,Female,0,No,No,31,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,34.26,1062.06,No
8597-CWYHH,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,95.82,3736.98,No
2848-YXSMW,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.18,1372.24,No
0486-HECZI,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.46,5171.92,Yes
4549-ZDQYY,Female,0,No,No,51,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),59.4,3029.4,No
5712-AHQNN,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.34,4046.28,No
4846-WHAFZ,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.69,2550.08,Yes
5256-SKJGO,Female,0,Yes,Yes,62,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,55.39,3434.18,No
3071-VBYPO,Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,91.03,0.0,No
9560-BBZXK,Female,0,No,No,35,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),36.37,1272.95,No
5299-RULOA,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.04,520.2,Yes
8402-OOOHJ,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.05,829.8,No
9445-ZUEQE,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.52,2327.52,Yes
1091-SOZGA,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.65,5546.45,No
2928-HLDBA,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.39,64.17,No
0404-SWRVG,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,0.0,Yes
6497-TILVL,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.38,169.14,No
7219-TLZHO,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.39,21.39,No
4622-YNKIJ,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,90.89,2544.92,No
4412-YLTKF,Female,1,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.06,1818.38,Yes
6734-PSBAW,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.13,1750.71,No
3930-ZGWVE,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.07,0.0,No
2639-UGMAZ,Male,1,No,No,66,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,58.62,3868.92,No
2876-GZYZC,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.4,961.4,No
6207-WIOLX,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.62,1406.88,Yes
8587-XYZSF,Male,0,No,No,64,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.66,3242.24,No
3091-FYHKI,Male,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.54,0.0,Yes
2372-HWUHI,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.43,0.0,Yes
7799-LGRDP,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.92,984.96,No
7850-VWJUU,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.2,1504.8,No
3774-VBNXY,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.36,1221.6,No
6217-KDYWC,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.52,1193.56,No
0390-DCFDQ,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.82,0.0,Yes
3146-MSEGF,Female,1,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),93.35,6627.85,No
4080-OGPJL,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,74.61,373.05,Yes
1095-WGNGG,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.98,6040.86,No
2636-SJDOU,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),90.29,5597.98,No
1131-QQZEB,Male,1,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.01,1700.68,No
5716-EZXZN,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.43,6363.52,No
6837-BJYDQ,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.25,48.5,No
2135-RXIHG,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.44,0.0,Yes
6440-DKQGE,Male,0,No,Yes,29,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),68.3,1980.7,No
3466-BYAVD,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.4,714.0,No
3780-YVMFA,Female,0,Yes,Yes,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.16,484.12,No
3874-EQOEP,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,99.33,297.99,Yes
1679-JRFBR,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),111.41,7464.47,No
9073-ZZIAY,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.11,5435.71,No
3077-RSNTJ,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.12,96.48,No
6551-GNYDG,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.83,1041.96,No
9167-APMXZ,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.59,1506.03,No
2749-CTKAJ,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.76,489.44,No
6371-NZYEG,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,66.64,733.04,No
7554-NEWDD,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.09,155.45,No
8992-VONJD,Female,0,No,Yes,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,60.36,543.24,No
0867-MKZVY,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,84.63,1354.08,Yes
4482-EWFMI,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.75,0.0,No
4648-YPBTM,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),75.11,3830.61,No
2907-ILJBN,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.09,210.9,No
6345-FZOQH,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.7,1498.2,No
3376-BMGFE,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.86,0.0,Yes
5997-OPVFA,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.27,6504.63,No
3445-HXXGF,Male,1,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.4,2406.2,Yes
